date,campaign_id,campaign_name,total_revenue,total_cost,total_profit,total_clicks,total_roi,avg_cpc
2019/01/01,357b814fe87a92e61e3c0a6f2ffc968e,3a88b49ace1b7664012bf2a81d9d0c43,3.14167623,32.512001543,-29.370325312999995,254,0.09663127709454786,0.12800000607480314
2019/01/01,35d73a2f2042315eb281e2375540a471,69c342a05644580b3bc2d4e0267bff93,1.299118276,1.190000005,0.10911827100000004,17,1.0916960256651427,0.07000000029411764
2019/01/01,36222fa1d4a8b17cd7b8d67889a800e8,bac953e88f6d79514b0b6fc42eb6f3b7,0.026082,0.0,0.026082,5,,0.0
2019/01/01,370704bba0d8d6e1c6feca0fd47d7931,bac953e88f6d79514b0b6fc42eb6f3b7,34.252254633,41.829999733,-7.577745100000001,4689,0.8188442469909494,0.008920878595222862
2019/01/01,384b9999d3285c08d3441e8f72f0f408,c845f2f8e988a92357fa7a0f1a031c14,0.002286,0.400000004,-0.397714004,8,0.00571499994285,0.0500000005
2019/01/01,38a56bb0d6e03e62eea37df5795e1ddc,12a7b748a3e6e2f5b63b010c6e93ade8,0.876114415,2.150000028,-1.273885613,43,0.4074950714372734,0.05000000065116279
2019/01/01,3bff2d4c520028926cf9104db565a985,731bb850a3525419687b139bf8e1daa2,4.517139431,6.839999845,-2.322860414,171,0.6604005165734035,0.03999999909356725
2019/01/01,3c4ff5a4fac1090a2c9c1d26b4c9ef54,52c96fc6a837843b5b778b971e90602e,112.23143262800001,174.779996101,-62.54856347299999,1936,0.6421297352767127,0.09027892360588843
2019/01/01,3d0214e86ac2f820cf3f9b95eaee9d1b,bac953e88f6d79514b0b6fc42eb6f3b7,0.896022812,0.0,0.896022812,39,,0.0
2019/01/01,408da348c7441ab9b3d847b5ad39b69a,0f8890d1217485fb096298c47f2a4939,0.017955,0.7500000099999999,-0.73204501,15,0.023939999680800007,0.05000000066666666
